,Class,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23
0,0,13.425534114015536,10.266584910717764,14.21527141483998,21.32290712225997,3.948686504122217,7.897373008244434,11.84605951236665,17.374220618137755,6.317898406595547,18.1639579189622,18.95369521978664,14.21527141483998,7.10763570741999,7.10763570741999,10.266584910717764,11.84605951236665,16.58448331731331,0.7897373008244434,5.528161105771104,31.58949203297773,0.068818402864533,0.0751680084550625,0.0662762878559611
1,0,6.348614647740977,7.142191478708599,34.917380562575374,12.697229295481954,2.3807304929028663,17.458690281287687,5.555037816773355,3.1743073238704884,1.5871536619352442,18.25226711225531,21.4265744361258,12.697229295481954,3.1743073238704884,5.555037816773355,2.3807304929028663,22.22015126709342,15.07795978838482,7.935768309676221,15.07795978838482,11.903652464514332,0.0670645134778784,0.0717462718184557,0.0676123837360436
2,0,13.579711364701634,12.070854546401453,9.053140909801089,18.106281819602177,1.5088568183001816,6.789855682350817,18.106281819602177,13.579711364701634,5.280998864050636,15.842996592151907,21.123995456202543,15.842996592151907,4.526570454900544,12.070854546401453,4.526570454900544,12.070854546401453,12.070854546401453,2.263285227450272,9.053140909801089,12.070854546401453,0.0814542147252406,0.0899350548134806,0.074182321311188
3,0,20.93694306585965,14.20721136611905,4.486487799827069,11.963967466205515,0.0,12.71171543284336,20.93694306585965,2.9909918665513797,2.2432438999135345,7.477479666378448,20.18919509922181,14.20721136611905,5.981983733102759,4.486487799827069,0.7477479666378448,10.468471532929827,5.234235766464914,0.7477479666378448,0.0,5.981983733102759,0.0876991843740942,0.0833614023080624,0.0811914466799985
4,0,8.51800046375745,2.3230910355702137,3.097454714093618,3.097454714093618,0.7743636785234045,4.646182071140427,6.194909428187236,6.194909428187236,2.3230910355702137,4.646182071140427,6.194909428187236,7.743636785234045,2.3230910355702137,2.3230910355702137,3.871818392617023,2.3230910355702137,2.3230910355702137,0.7743636785234045,2.3230910355702137,8.51800046375745,0.0736481820647608,0.0735684058853878,0.0784197335264468
5,0,14.198032045219138,14.198032045219138,9.714442978307831,13.45076720073392,0.0,7.472648444852178,20.17615080110088,8.219913289337395,1.4945296889704356,13.45076720073392,11.956237511763485,20.17615080110088,5.230853911396524,11.208972667278267,5.978118755881742,13.45076720073392,8.967178133822614,0.7472648444852178,9.714442978307831,8.967178133822614,0.0970176962787608,0.0799960405613055,0.0757214186747157
6,0,9.275817741631045,13.140741800643982,6.956863306223284,12.367756988841396,2.318954435407761,6.183878494420697,9.275817741631045,14.686711424249156,4.637908870815522,9.275817741631045,11.594772177038807,6.183878494420697,3.864924059012936,2.318954435407761,6.183878494420697,6.183878494420697,10.82178736523622,0.0,3.0919392472103486,13.913726612446569,0.0779302106716655,0.0765622778103551,0.0725226997153922
7,0,4.72550323220613,3.15033548813742,2.362751616103065,2.362751616103065,0.0,7.0882548483091945,14.964093568652745,2.362751616103065,0.0,0.787583872034355,3.15033548813742,6.30067097627484,5.513087104240485,1.57516774406871,3.937919360171775,1.57516774406871,6.30067097627484,0.787583872034355,1.57516774406871,13.388925824584035,0.0745609771046856,0.0694223958351089,0.0684327550258504
8,0,20.31633181189557,21.06878854566948,13.544221207930375,9.029480805286918,2.2573702013217294,9.029480805286918,21.06878854566948,15.049134675478196,3.762283668869549,14.296677941704289,27.088442415860754,10.53439427283474,6.019653870191279,6.019653870191279,6.019653870191279,12.791764474156468,16.554048143026016,3.0098269350956395,3.762283668869549,13.544221207930375,0.0824464949958678,0.0890491126364317,0.0760476585937905
9,0,37.20377551507307,4.85266637153127,12.94044365741672,8.896555014473995,0.0,6.47022182870836,6.47022182870836,25.88088731483344,1.61755545717709,8.896555014473995,15.366776843182356,7.278999557296905,7.278999557296905,3.23511091435418,10.514110471651083,12.94044365741672,13.749221386005264,4.043888642942725,8.896555014473995,17.79311002894799,0.060914302285016,0.0667917861603037,0.0635161829661351
10,0,3.854521912256692,6.938139442062045,7.709043824513383,4.625426294708031,1.5418087649026768,6.938139442062045,10.792661354318737,2.3127131473540152,0.0,8.479948206964721,14.647183266575428,6.938139442062045,1.5418087649026768,0.7709043824513384,0.7709043824513384,6.938139442062045,3.0836175298053536,0.7709043824513384,3.854521912256692,7.709043824513383,0.0743507420487179,0.0836369173962446,0.071107958103699
